CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;6;5;11;7;1;300;6
01:00;6;6;7;5;1;270;6
02:00;6;5;15;9;1;280;6
03:00;6;5;13;8;1;280;6
04:00;6;6;12;7;1;300;6
05:00;6;6;14;8;1;290;6
06:00;10;6;18;10;1;350;10
07:00;12;6;19;11;2;350;14
08:00;16;6;20;13;2;360;19
09:00;15;5;21;14;1;350;17
10:00;12;6;25;16;1;360;13
11:00;15;6;25;16;2;430;18
12:00;17;5;23;15;2;380;19
13:00;17;5;22;14;3;360;20
14:00;10;5;20;11;1;;11
15:00;23;7;34;21;5;400;31
16:00;14;6;23;15;1;310;15
17:00;15;5;22;16;1;290;16
18:00;13;5;23;16;1;290;14
19:00;12;7;20;15;1;290;12
20:00;10;5;21;16;1;290;11
21:00;8;7;17;13;1;290;8
22:00;9;6;17;12;1;310;9
23:00;8;5;12;9;1;320;8
