CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;18;2;94;62;2;450;20
01:00;17;2;76;46;2;310;20
02:00;20;4;36;14;2;;23
03:00;22;4;36;16;2;300;25
04:00;25;4;37;16;2;230;27
05:00;25;2;38;19;3;290;29
06:00;32;3;41;20;8;320;44
07:00;44;3;47;22;17;440;69
08:00;49;5;50;19;20;520;79
09:00;;;58;22;;;
10:00;54;5;58;26;34;700;106
11:00;48;3;54;25;22;540;80
12:00;28;4;35;13;7;350;38
13:00;21;5;36;10;3;290;25
14:00;26;14;48;14;3;420;30
15:00;10;9;29;8;2;240;12
16:00;8;5;27;8;2;200;10
17:00;7;4;25;7;1;180;9
18:00;9;3;32;12;1;240;11
19:00;26;3;64;31;3;490;30
20:00;17;2;45;16;2;330;19
21:00;21;2;41;19;2;340;23
22:00;24;2;48;22;1;360;26
23:00;18;2;69;42;2;400;20
