CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;80;53;141;71;21;1200;111
01:00;77;48;135;71;16;1170;102
02:00;30;17;75;23;1;510;31
03:00;19;14;38;10;1;280;20
04:00;27;13;70;26;2;570;30
05:00;52;32;124;54;6;1470;61
06:00;57;55;124;59;14;1950;80
07:00;57;67;142;64;24;1990;93
08:00;45;54;126;53;20;1450;76
09:00;16;25;56;12;5;;24
10:00;12;23;64;9;3;370;17
11:00;;19;52;7;;;
12:00;13;;51;7;7;;22
13:00;14;;44;9;3;430;18
14:00;14;25;52;12;3;500;18
15:00;15;24;48;10;3;540;18
16:00;14;25;39;7;3;370;17
17:00;18;28;43;10;3;500;23
18:00;32;32;71;26;6;660;41
19:00;52;35;108;51;8;820;64
20:00;57;32;108;50;8;590;68
21:00;77;33;102;44;13;750;97
22:00;87;37;89;35;23;890;121
23:00;79;34;89;35;21;710;111
