CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;25;7;270;250;132;3150;227
01:00;30;9;64;58;5;550;37
02:00;27;11;62;56;3;520;32
03:00;28;10;56;49;5;490;34
04:00;23;11;48;43;3;360;28
05:00;26;8;47;41;11;400;43
06:00;27;9;36;32;11;350;43
07:00;30;10;32;27;21;430;61
08:00;36;6;43;37;49;570;110
09:00;35;8;57;49;53;680;116
10:00;31;18;35;29;21;460;64
11:00;25;16;30;25;12;370;43
12:00;19;11;26;21;7;;29
13:00;21;10;26;21;10;220;36
14:00;18;9;26;19;6;190;27
15:00;29;8;33;23;11;210;46
16:00;61;8;56;35;87;820;193
17:00;45;5;74;63;49;560;120
18:00;51;4;63;53;112;600;222
19:00;54;4;100;88;190;1420;343
20:00;45;4;188;171;181;2450;320
21:00;34;5;244;224;145;2860;256
22:00;32;4;254;235;156;2850;269
23:00;27;5;262;242;144;2980;247
