CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1;19;10;44;1;250;20
01:00;1;13;5;31;1;670;16
02:00;1;31;5;46;11;700;47
03:00;8.5;30;3;84;8;740;41
04:00;7.4;26;5;74;4;760;33
05:00;6.4;;;49;;;
06:00;1.4;17;7;40;4;290;24
07:00;1;17;8;26;4;280;24
08:00;0.6;17;8;25;4;240;24
09:00;0.4;18;6;24;8;340;30
10:00;0.5;21;5;26;11;410;39
11:00;1;25;4;22;13;450;45
12:00;1;30;5;18;17;510;56
13:00;1;29;6;23;15;520;51
14:00;1.2;28;4;45;14;440;50
15:00;2;29;5;36;14;530;50
16:00;2;31;6;33;16;570;55
17:00;2;31;6;40;12;560;49
18:00;2;33;6;48;12;;52
19:00;2;34;8;35;11;530;51
20:00;1.4;30;8;34;9;380;44
21:00;1;29;12;22;7;370;40
22:00;1;26;10;21;8;290;39
23:00;1;21;8;28;2;260;23
