CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1.2;21;3;18;11;4;360;27
01:00;1.7;28;4;26;16;7;570;38
02:00;1.7;11;4;28;17;21;540;44
03:00;1.5;;;23;15;;;
04:00;1.5;20;3;23;15;20;540;50
05:00;1.5;18;3;21;13;16;480;42
06:00;1.1;18;4;19;13;10;410;34
07:00;1.1;17;4;20;13;11;420;34
08:00;1.1;14;7;19;12;8;370;26
09:00;0.9;14;9;18;11;9;370;28
10:00;0.9;14;11;16;9;7;410;25
11:00;0.9;14;7;15;9;7;340;24
12:00;0.7;16;8;14;8;6;300;25
13:00;0.5;16;8;11;6;6;260;25
14:00;0.5;13;6;9;5;5;260;20
15:00;0.5;12;3;8;4;4;240;16
16:00;0.5;13;2;9;5;3;300;17
17:00;0.5;13;3;8;5;3;290;18
18:00;0.5;19;5;9;5;5;320;27
19:00;0.5;19;4;9;5;4;310;25
20:00;0.8;12;6;13;8;2;320;14
21:00;0.9;17;5;15;8;2;390;20
22:00;0.9;28;3;18;11;4;420;34
23:00;1.2;24;3;15;9;3;350;28
