CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;29;3;37;26;5;530;35
01:00;36;3;39;27;4;520;42
02:00;25;2;32;24;13;660;44
03:00;21;1;31;24;13;610;41
04:00;16;1;31;24;8;550;28
05:00;12;2;31;22;7;500;22
06:00;12;1;33;24;15;510;34
07:00;21;3;34;24;63;730;117
08:00;39;2;57;27;23;1000;75
09:00;27;3;60;19;7;450;38
10:00;14;3;37;15;3;400;18
11:00;11;6;36;15;1;400;13
12:00;20;16;39;19;2;500;23
13:00;12;19;24;11;1;340;14
14:00;9;5;20;9;1;310;10
15:00;5;3;17;8;1;280;5
16:00;4;3;17;9;1;290;5
17:00;6;3;18;9;0;310;6
18:00;9;4;22;10;1;340;10
19:00;13;5;27;13;1;370;14
20:00;14;4;32;15;1;400;15
21:00;25;5;46;24;2;470;27
22:00;26;5;54;34;2;530;30
23:00;32;4;39;24;7;540;42
