CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;6.6;36;4;47;31;16;830;59
01:00;4.7;30;3;48;34;11;650;47
02:00;2.7;20;2;23;16;5;350;27
03:00;3;19;2;23;16;5;330;26
04:00;2.7;16;2;23;16;4;320;21
05:00;3;12;3;31;23;5;320;19
06:00;3;9;3;23;16;9;300;23
07:00;3.3;18;3;33;21;23;380;53
08:00;1.8;18;4;30;20;8;380;29
09:00;1.3;31;6;56;38;11;870;47
10:00;2;38;12;67;46;15;880;60
11:00;1.5;34;18;61;41;11;730;51
12:00;1.3;30;20;43;27;8;670;42
13:00;0.8;16;16;30;17;4;430;22
14:00;0.5;9;10;20;13;2;310;12
15:00;0.5;17;20;33;15;3;410;22
16:00;0.5;10;12;27;14;2;310;13
17:00;0.8;10;10;23;11;2;300;13
18:00;0.5;9;11;25;12;2;280;11
19:00;0.8;6;5;21;12;1;320;8
20:00;0.5;27;6;31;16;3;350;32
21:00;1.6;54;5;47;28;5;670;62
22:00;5.7;44;5;46;27;7;630;55
23:00;6.7;54;3;46;29;24;980;91
