CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;3.6;29;9;56;36;60;1010;121
01:00;3.6;30;7;37;25;19;650;59
02:00;2.9;8;4;25;19;1;370;10
03:00;13.8;8;4;18;14;1;350;9
04:00;6.8;15;4;23;16;7;420;25
05:00;2.6;18;4;34;23;22;650;51
06:00;5;18;6;39;25;62;890;113
07:00;3.6;21;6;41;25;127;1060;215
08:00;3.2;16;6;55;33;111;980;184
09:00;4.9;25;7;82;51;99;1070;176
10:00;5.1;36;8;98;39;84;900;164
11:00;8.6;32;8;66;23;35;570;86
12:00;7;14;6;23;13;5;390;22
13:00;3.9;11;5;21;12;3;360;16
14:00;5;9;4;16;8;2;330;11
15:00;5.7;9;3;15;8;2;330;11
16:00;2.5;14;4;17;7;2;340;18
17:00;6;38;5;22;11;11;510;56
18:00;8.3;65;4;25;12;19;560;94
19:00;2.8;71;19;152;98;93;1720;213
20:00;3.4;54;20;105;71;41;1210;116
21:00;3.4;53;6;31;20;16;560;77
22:00;3.2;34;9;49;32;23;750;70
23:00;3.2;34;8;56;36;45;1030;102
