CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;23;2;16;11;3;280;27
01:00;10;2;19;13;2;170;12
02:00;15;2;19;13;1;280;17
03:00;17;2;17;12;2;280;18
04:00;15;2;11;7;2;260;18
05:00;19;3;11;7;1;260;22
06:00;36;1;12;7;13;380;54
07:00;55;2;13;8;27;560;96
08:00;59;2;12;7;28;560;100
09:00;65;2;10;5;30;560;111
10:00;51;2;10;5;18;420;79
11:00;52;3;13;8;17;530;78
12:00;64;5;18;11;25;600;101
13:00;66;4;13;8;28;550;109
14:00;64;4;7;4;30;570;110
15:00;57;4;4;3;24;480;94
16:00;67;6;8;3;33;540;117
17:00;56;5;6;3;25;500;93
18:00;44;4;4;3;15;440;67
19:00;47;3;4;3;14;410;68
20:00;66;2;9;4;17;530;92
21:00;55;2;9;4;15;440;77
22:00;47;2;12;7;10;440;62
23:00;50;2;18;12;14;520;70
