CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;2.3;16;2;28;21;2;560;18
01:00;0.7;12;2;27;18;1;470;13
02:00;2;18;2;30;18;13;660;37
03:00;1.7;18;1;31;18;12;590;35
04:00;0.9;16;1;30;18;9;540;29
05:00;2.2;15;1;32;18;7;490;25
06:00;2.2;15;1;30;18;14;470;35
07:00;2.2;14;14;30;20;23;510;49
08:00;1.1;19;8;39;27;26;560;58
09:00;1.2;40;2;34;19;53;650;121
10:00;1.2;39;2;31;15;32;550;88
11:00;0.9;32;3;24;12;15;480;53
12:00;4.2;29;2;23;12;13;450;48
13:00;3.1;22;2;22;11;7;430;32
14:00;1.9;17;4;22;11;4;410;22
15:00;0.8;25;8;23;11;6;410;34
16:00;1.1;39;18;24;11;9;410;52
17:00;0.9;46;20;23;11;10;440;61
18:00;0.9;50;11;21;11;12;500;67
19:00;1.1;73;5;27;13;21;700;105
20:00;0.7;21;4;31;20;3;440;26
21:00;0.7;24;1;25;16;3;450;28
22:00;0.9;31;1;24;18;3;500;35
23:00;0.9;17;2;25;17;1;570;18
