CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;33;4;69;50;7;500;44
01:00;27;3;66;49;5;460;36
02:00;14;3;32;10;1;710;15
03:00;40;16;79;46;2;730;43
04:00;16;9;31;16;1;210;18
05:00;40;13;94;66;3;;44
06:00;42;22;70;42;3;680;47
07:00;35;28;73;42;5;640;42
08:00;19;13;30;13;3;550;23
09:00;20;22;40;18;4;420;26
10:00;12;11;30;11;2;230;15
11:00;12;9;35;13;2;270;15
12:00;15;13;45;15;2;360;17
13:00;18;17;59;19;2;480;21
14:00;15;13;50;16;2;330;18
15:00;12;9;44;16;1;270;13
16:00;16;11;53;24;2;320;19
17:00;9;7;29;10;1;200;11
18:00;12;4;28;14;1;190;13
19:00;13;3;29;14;1;180;15
20:00;20;3;41;22;2;210;22
21:00;35;3;79;44;5;510;43
22:00;45;4;100;68;11;770;60
23:00;48;3;121;92;18;780;76
