CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;2.95324;31.0565;15.0623;55.8973;54.2373;4.94851;610.269;844.787;38.6415
01:00;1.96555;14.9268;9.49989;38.5686;37.3741;2.11082;469.136;971.367;18.1633
02:00;1.70894;11.6709;9.20656;30.6592;29.7927;1.57676;403.553;928.607;14.0839
03:00;1.52236;10.725;8.96051;27.9998;26.5203;1.61937;376.667;869.183;13.2093
04:00;1.73093;13.111;9.18513;31.3941;29.3561;1.65782;414.255;791.608;15.6473
05:00;1.46412;14.6871;9.38389;32.0385;30.1878;1.94463;444.926;677.335;17.6634
06:00;1.4958;18.5109;8.42555;30.8722;27.4859;3.70671;436.969;562.118;24.1968
07:00;1.57817;23.253;8.63909;32.204;28.9697;6.35416;516.389;482.477;33.0115
08:00;1.44481;22.2275;8.24748;33.8835;30.0022;8.45951;508.739;446.329;35.2056
09:00;1.20769;22.8322;9.72673;29.684;24.4769;6.89799;468.738;446.279;33.4148
10:00;1.17176;26.0832;13.2268;34.4882;27.2058;11.134;531.441;462.265;43.1743
11:00;1.40605;23.5586;16.891;34.2135;27.1306;10.0273;465.372;473.354;38.9402
12:00;1.46945;31.5432;17.3395;38.7332;30.4382;15.6066;549.974;490.319;55.5641
13:00;1.47951;33.5992;18.2498;37.7026;31.1384;14.3287;521.198;499.853;55.5764
14:00;0.986011;28.8565;14.5362;25.3501;22.5812;10.4734;411.95;496.725;44.8811
15:00;1.0438;27.9346;13.0015;25.5714;21.0641;8.7626;401.465;482.36;41.3782
16:00;1.76269;33.7618;12.2183;31.571;23.8937;11.833;549.126;487.408;51.9093
17:00;1.99124;53.0145;12.6948;39.6203;31.1729;27.9172;681.286;513.977;95.8285
18:00;3.66948;49.6349;9.81318;57.732;42.968;50.6296;801.895;547.783;127.302
19:00;4.26245;53.1612;11.4469;66.3198;56.053;60.1601;941.802;607.337;145.42
20:00;4.70957;50.5951;14.1608;73.6347;65.9707;49.0054;920.227;653.619;125.775
21:00;5.35009;48.8256;16.0908;79.6307;71.1147;49.0109;966.199;709.244;124.018
22:00;4.98132;45.5342;14.3219;84.7853;77.4507;47.0091;1049.31;788.914;117.643
23:00;3.18483;43.4108;16.5216;66.86;62.7133;19.6271;787.307;837.144;73.5107
