CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;41;4;38;22;11;500;57
01:00;10;6;26;19;1;250;12
02:00;9;7;11;5;1;220;10
03:00;7;6;4;4;0;200;7
04:00;15;10;8;4;2;210;17
05:00;26;12;16;7;2;270;29
06:00;33;10;25;14;8;360;45
07:00;40;9;32;18;13;470;61
08:00;41;13;35;22;19;530;70
09:00;36;15;38;18;17;510;63
10:00;17;8;20;7;6;330;27
11:00;13;14;12;4;4;250;18
12:00;11;6;9;4;4;220;17
13:00;11;7;9;4;3;210;16
14:00;12;10;14;4;3;200;16
15:00;12;5;9;4;2;190;16
16:00;13;10;9;4;2;190;17
17:00;16;11;13;4;2;250;19
18:00;21;12;21;7;3;310;25
19:00;28;11;41;22;4;420;34
20:00;29;10;36;22;5;430;37
21:00;36;8;35;16;8;440;48
22:00;48;5;51;27;16;550;72
23:00;49;4;46;28;18;570;76
