CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1;34;2;15;2;350;36
01:00;0.8;31;3;15;8;370;44
02:00;0.5;14;3;;2;120;17
03:00;0.5;11;4;;1;;13
04:00;0.5;9;3;;1;140;10
05:00;0.5;11;3;;2;150;13
06:00;0.5;20;3;;6;210;30
07:00;0.5;28;3;;16;350;53
08:00;0.5;;;;;;
09:00;0.5;20;3;;12;200;39
10:00;0.5;15;3;;8;190;29
11:00;0.5;16;3;;9;230;31
12:00;0.5;15;3;;7;220;26
13:00;0.5;17;2;;9;220;30
14:00;0.5;18;3;;7;230;28
15:00;0.5;19;3;;9;230;34
16:00;0.7;21;2;;10;340;36
17:00;0.7;25;1;;9;250;40
18:00;0.5;27;2;;11;310;45
19:00;0.7;30;3;;9;320;44
20:00;0.7;34;4;;8;280;46
21:00;1;53;3;;13;560;73
22:00;1.2;58;3;;16;500;83
23:00;1.2;48;2;;7;460;60
