CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.4;34;2;46;32;30;580;79
01:00;0.4;25;2;51;38;26;580;65
02:00;0.4;21;1;27;19;6;390;30
03:00;0.4;21;1;27;20;6;380;30
04:00;0.4;21;1;28;21;4;380;27
05:00;0.4;18;1;30;22;10;370;34
06:00;0.4;19;2;34;24;32;450;67
07:00;0.4;29;2;41;29;27;500;70
08:00;0.4;43;2;35;19;28;490;86
09:00;0.4;36;3;32;16;14;400;57
10:00;0.7;26;2;24;12;9;360;39
11:00;0.4;15;10;15;7;3;290;20
12:00;0.4;6;2;10;6;1;260;8
13:00;0.4;17;4;17;7;4;290;23
14:00;0.4;25;2;17;7;5;320;32
15:00;0.4;19;3;10;7;3;270;23
16:00;;8;2;10;7;1;270;10
17:00;0.4;25;5;15;8;9;350;39
18:00;0.4;25;8;13;8;7;340;35
19:00;1.2;20;7;12;7;3;290;25
20:00;0.4;19;3;15;9;1;310;20
21:00;0.4;43;3;21;14;12;430;60
22:00;0.4;35;2;39;30;9;490;49
23:00;0.4;33;2;39;28;10;530;48
