CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1;29;3;16;2;520;31
01:00;1;41;3;18;6;610;50
02:00;1;32;2;31;8;590;44
03:00;1;29;2;29;11;550;46
04:00;1;26;2;30;18;550;54
05:00;1;22;2;31;18;570;49
06:00;1;21;4;28;30;570;67
07:00;1;33;3;27;40;670;95
08:00;1.4;52;3;41;27;770;94
09:00;1.2;44;2;51;16;580;68
10:00;1;30;2;23;6;420;39
11:00;0.5;21;3;32;3;420;27
12:00;0.4;10;5;14;1;320;11
13:00;0.4;8;5;22;1;280;10
14:00;0.4;22;3;13;1;350;23
15:00;0.4;35;3;37;2;360;38
16:00;0.4;56;4;27;12;620;75
17:00;0.9;33;5;22;3;500;39
18:00;0.5;24;5;14;3;350;30
19:00;0.4;31;4;21;8;490;43
20:00;0.4;45;4;16;12;580;62
21:00;0.9;48;3;16;7;600;58
22:00;0.7;25;3;28;1;470;27
23:00;1;37;4;30;7;490;47
