CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1;24;2;21;16;5;310;30
01:00;0.4;19;3;21;17;3;280;23
02:00;;19;3;32;23;16;640;43
03:00;;15;2;33;24;14;570;35
04:00;;14;2;42;30;15;610;37
05:00;;17;2;31;23;11;510;33
06:00;;19;3;27;22;5;380;26
07:00;;15;3;28;23;6;400;24
08:00;;15;4;31;26;7;450;25
09:00;;16;5;31;25;9;460;30
10:00;;15;5;24;19;7;410;25
11:00;;13;5;16;12;5;350;19
12:00;;12;6;18;13;6;280;21
13:00;;9;5;14;11;5;290;16
14:00;;7;2;6;5;4;210;13
15:00;;8;2;9;6;4;210;14
16:00;;13;2;15;11;5;230;21
17:00;;17;7;15;11;7;330;27
18:00;;15;9;16;12;5;320;23
19:00;;17;6;16;12;5;240;23
20:00;;24;6;16;11;10;250;39
21:00;;27;6;19;14;11;330;44
22:00;;35;4;20;15;8;360;48
23:00;;34;3;21;16;17;370;59
