CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;20.2;54;11;228;174;108;2770;220
01:00;25.8;73;8;317;197;49;2830;149
02:00;22.7;66;8;429;243;21;2270;98
03:00;18.4;67;8;400;212;17;;92
04:00;17.6;60;8;197;128;22;1970;93
05:00;18.4;56;8;89;71;12;1850;73
06:00;16.2;52;8;86;67;16;1800;76
07:00;16.9;55;8;102;81;27;1770;96
08:00;13.6;57;8;113;89;44;1590;124
09:00;15.1;68;10;141;109;113;1940;240
10:00;12.6;58;9;158;105;64;1390;155
11:00;10.7;58;15;195;97;35;1250;111
12:00;6.5;64;25;122;66;24;850;100
13:00;5.2;67;15;124;70;19;880;95
14:00;5.4;53;17;116;57;11;670;69
15:00;3.9;45;14;63;30;8;430;57
16:00;2.5;52;11;35;21;18;420;79
17:00;3.9;68;10;85;50;14;580;90
18:00;5.8;67;10;70;46;7;590;77
19:00;6.6;80;9;110;68;135;1670;285
20:00;13.5;83;9;168;119;168;2210;340
21:00;15.7;78;10;163;118;153;2160;311
22:00;16.5;64;10;172;130;116;2150;241
23:00;17.5;60;11;204;154;131;2540;260
