CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;39;18;104;71;7;1260;49
01:00;22;6;102;74;4;500;27
02:00;29;7;107;77;6;560;38
03:00;31;7;110;78;11;570;47
04:00;20;6;102;76;3;560;25
05:00;17;7;105;74;3;450;21
06:00;17;8;100;73;2;460;20
07:00;;;96;72;;;
08:00;20;8;96;70;3;550;24
09:00;26;6;102;72;6;550;35
10:00;22;7;98;70;4;540;28
11:00;29;8;114;79;11;;45
12:00;22;9;120;85;5;690;30
13:00;21;8;114;79;5;660;27
14:00;20;9;93;62;4;580;26
15:00;34;11;102;60;8;840;46
16:00;43;15;97;62;11;940;59
17:00;60;13;97;64;17;;86
18:00;56;9;97;66;12;;74
19:00;55;12;104;70;10;1000;71
20:00;47;20;;;4;1550;53
21:00;59;17;110;71;19;1150;87
22:00;54;12;84;59;14;1340;76
23:00;52;14;81;59;14;1120;73
