CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;3.5;45;3;73;21;1050;76
01:00;3.8;44;3;71;22;1190;76
02:00;8.4;34;3;68;3;1070;36
03:00;24.4;26;4;91;2;960;27
04:00;13.8;29;2;69;3;;32
05:00;3.2;28;3;49;6;740;37
06:00;1;29;3;50;9;810;43
07:00;4.8;53;9;104;22;1530;87
08:00;9.2;;;93;;;
09:00;2;;;59;;;
10:00;1;22;10;46;4;650;26
11:00;0.7;11;10;45;3;570;14
12:00;0;12;9;34;4;630;18
13:00;0.4;12;10;43;3;510;17
14:00;1;42;8;55;10;900;58
15:00;1.6;53;8;68;16;1050;78
16:00;1;39;9;57;9;880;54
17:00;1;38;10;39;9;720;52
18:00;1;39;7;48;9;800;54
19:00;1;44;6;46;8;910;57
20:00;2;68;6;66;10;1080;83
21:00;2.1;59;4;64;7;1010;65
22:00;2.5;57;5;75;23;1240;92
23:00;3.1;59;5;73;21;1340;92
