CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;16;10;48;32;1;460;17
01:00;16;8;32;19;1;340;17
02:00;19;10;37;23;1;360;21
03:00;11;13;27;17;1;310;13
04:00;15;10;32;19;1;320;16
05:00;24;12;34;21;1;400;25
06:00;20;11;29;17;1;390;21
07:00;16;9;26;15;1;360;17
08:00;14;15;31;18;2;320;18
09:00;14;23;32;18;2;320;18
10:00;11;12;28;17;2;320;14
11:00;10;12;29;17;2;340;14
12:00;10;11;31;17;2;360;12
13:00;9;10;29;17;1;360;11
14:00;7;8;27;17;1;350;8
15:00;14;9;35;22;2;370;16
16:00;11;9;27;16;1;340;13
17:00;10;10;25;17;1;350;12
18:00;13;8;29;19;1;390;15
19:00;17;11;35;25;1;430;18
20:00;16;13;39;27;1;440;17
21:00;16;18;40;30;1;460;17
22:00;13;11;38;29;1;480;14
23:00;12;7;39;30;1;450;12
