CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;2.6;27;3;24;15;10;420;43
01:00;2.6;28;2;24;17;3;420;33
02:00;2.4;23;3;13;9;2;390;27
03:00;2.4;19;2;12;9;2;400;22
04:00;2.4;15;3;11;8;2;380;18
05:00;2.6;12;2;12;8;2;400;15
06:00;2.1;23;2;13;9;8;400;36
07:00;1.9;20;1;23;16;14;440;41
08:00;2.3;41;3;18;10;40;530;102
09:00;1.9;43;9;17;9;24;490;79
10:00;2.3;36;10;16;7;19;460;66
11:00;2.3;29;10;15;8;12;440;47
12:00;1.6;22;8;12;6;7;370;33
13:00;1.3;37;10;16;7;12;400;54
14:00;1.6;39;4;15;9;12;480;57
15:00;1.2;51;2;12;9;24;570;87
16:00;1;48;3;12;9;17;520;74
17:00;0.9;45;3;12;9;20;500;75
18:00;0.6;34;3;12;9;6;390;43
19:00;1.6;26;3;14;9;4;380;32
20:00;1.5;22;2;15;10;7;390;32
21:00;2.8;36;2;18;11;32;570;84
22:00;3.5;21;2;19;11;12;440;39
23:00;2.6;31;2;19;12;23;450;64
