CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;57;4;66;34;12;650;75
01:00;41;5;67;36;9;750;54
02:00;22;1;38;28;9;400;35
03:00;20;2;60;46;7;350;31
04:00;20;2;78;64;11;310;37
05:00;17;2;52;40;9;340;30
06:00;20;2;40;32;18;330;48
07:00;24;2;56;38;22;480;56
08:00;30;4;80;34;18;560;58
09:00;30;6;56;24;15;270;53
10:00;23;7;47;19;7;260;33
11:00;11;5;33;10;2;220;15
12:00;19;5;47;13;3;440;24
13:00;18;8;40;11;3;520;23
14:00;15;8;42;13;2;360;18
15:00;14;7;41;13;1;250;17
16:00;13;5;40;12;1;250;14
17:00;10;7;40;12;1;230;11
18:00;12;5;44;14;1;260;14
19:00;13;6;34;9;1;200;14
20:00;19;4;32;9;1;190;20
21:00;25;4;35;12;1;220;27
22:00;23;3;39;14;2;230;26
23:00;32;4;49;22;3;380;36
