CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;21;15;89;66;2;580;23
01:00;12;11;72;55;1;340;13
02:00;13;11;76;57;1;390;14
03:00;14;11;83;62;1;400;16
04:00;16;12;85;64;1;450;17
05:00;18;13;81;60;1;490;20
06:00;23;15;81;60;4;520;29
07:00;29;15;77;57;6;530;38
08:00;31;14;75;56;8;540;43
09:00;28;14;72;53;10;;43
10:00;22;13;70;52;8;440;34
11:00;19;13;73;54;6;420;29
12:00;17;14;67;51;5;390;24
13:00;17;13;66;48;5;380;24
14:00;16;13;69;45;4;370;22
15:00;21;14;65;42;6;420;29
16:00;20;13;58;40;4;330;26
17:00;25;13;55;40;3;290;29
18:00;30;12;66;49;3;350;34
19:00;29;15;68;51;4;420;34
20:00;27;17;70;52;3;450;32
21:00;24;16;72;54;2;440;27
22:00;23;15;76;57;2;490;26
23:00;23;15;78;59;3;540;27
