CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1;21;5;36;1;570;23
01:00;0.5;15;5;24;1;440;16
02:00;0;;6;20;;240;
03:00;0;21;6;12;7;270;31
04:00;0;22;6;21;6;310;29
05:00;0.5;33;7;18;21;460;66
06:00;1;45;8;36;33;610;95
07:00;1;;29;39;;;
08:00;1;21;10;29;16;400;43
09:00;0.5;21;6;26;17;390;46
10:00;0;16;5;25;10;370;31
11:00;0;13;6;26;11;390;30
12:00;0;14;6;14;11;350;31
13:00;0.5;14;4;11;11;410;29
14:00;0;18;5;20;11;440;34
15:00;0;18;5;19;12;400;37
16:00;0;21;6;15;10;;37
17:00;0;25;;14;10;;39
18:00;0;41;14;26;17;640;67
19:00;1;50;15;15;15;720;73
20:00;1;47;15;40;7;680;58
21:00;1;40;7;42;5;610;48
22:00;1;54;6;23;54;990;135
23:00;1.6;37;5;21;10;640;52
