CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;6.3;51;34;97;74;9;980;66
01:00;10.8;66;57;189;146;17;1600;91
02:00;11;65;62;190;147;17;1600;90
03:00;9.8;61;61;156;121;19;1450;90
04:00;9.6;59;55;159;123;23;1610;93
05:00;10.1;61;60;175;134;22;1700;95
06:00;11;62;52;194;146;50;1990;138
07:00;12;62;46;205;153;72;2110;172
08:00;;63;49;207;154;71;2140;172
09:00;;62;61;198;143;60;1450;154
10:00;;68;65;234;165;82;1790;193
11:00;;71;71;192;142;70;1140;178
12:00;;66;75;215;150;55;;151
13:00;;;;202;140;;;
14:00;9.8;72;59;188;136;46;1650;141
15:00;13.1;74;57;;;41;1670;136
16:00;13.4;77;55;227;170;47;1830;147
17:00;15.6;77;51;232;173;44;1800;144
18:00;16.3;85;47;270;190;111;2170;254
19:00;17.9;79;41;232;170;117;2150;257
20:00;17.4;72;47;214;162;84;;201
21:00;14.1;64;50;169;127;48;1680;137
22:00;9.8;59;43;145;111;30;1390;105
23:00;8.3;54;34;110;84;16;1160;79
