CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.9;28;8;36;3;430;33
01:00;1.4;17;8;34;1;270;19
02:00;1.8;15;6;25;2;320;18
03:00;0.9;16;7;27;2;;18
04:00;1.4;18;6;42;2;280;22
05:00;1.8;17;6;58;4;320;24
06:00;0.9;20;6;43;11;380;36
07:00;1;28;6;35;16;580;53
08:00;1.8;34;7;48;24;650;71
09:00;2.2;33;7;45;20;530;63
10:00;1.8;35;11;46;18;510;63
11:00;1.8;32;18;46;17;460;58
12:00;1.3;24;17;33;12;510;43
13:00;0.9;29;24;24;13;420;49
14:00;0.9;26;16;30;10;460;41
15:00;0.9;27;14;30;12;470;46
16:00;0.4;33;14;24;9;470;48
17:00;0.9;33;15;25;12;490;51
18:00;0.7;36;5;35;10;550;51
19:00;0.9;41;7;26;8;510;53
20:00;0.9;31;6;33;6;450;40
21:00;0.9;37;7;21;5;490;45
22:00;0.9;39;6;33;5;490;48
23:00;0.9;39;9;35;6;460;48
