CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;11.4;39;8;155;70;2070;144
01:00;20.4;36;8;198;266;3500;441
02:00;22.4;28;6;150;228;;376
03:00;20.9;28;6;153;217;3480;360
04:00;21.8;30;5;169;164;2830;280
05:00;17.9;28;5;124;133;2490;229
06:00;16.4;24;4;109;137;2380;233
07:00;14.5;27;3;88;104;1810;185
08:00;11.2;32;3;97;104;1610;191
09:00;11.3;31;3;112;71;1350;140
10:00;17;33;3;140;65;1240;131
11:00;9.5;40;4;140;58;1330;128
12:00;12.5;45;5;172;60;1430;136
13:00;11.9;51;5;170;71;1690;158
14:00;14.1;57;5;177;72;1730;165
15:00;13.5;61;6;199;189;2730;348
16:00;15.4;58;8;229;265;3700;462
17:00;21;69;8;319;341;4240;589
18:00;23.3;83;11;324;318;4640;568
19:00;25.5;68;9;316;265;4180;472
20:00;25.6;64;17;272;110;2770;231
21:00;19.2;58;22;228;67;2020;159
22:00;12.9;54;21;171;55;1940;138
23:00;11.3;47;16;161;59;1930;136
