CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1.5;53;4;40;40;750;115
01:00;2.5;35;3;45;22;590;70
02:00;1;28;4;24;9;310;41
03:00;0.4;30;3;26;3;330;34
04:00;0.4;28;4;19;2;350;32
05:00;0.4;24;3;18;7;340;35
06:00;1;36;2;24;28;510;74
07:00;1;40;3;28;32;630;90
08:00;1;37;8;27;20;510;68
09:00;1;32;13;30;19;470;60
10:00;1;27;13;26;16;430;52
11:00;1;29;23;20;16;;54
12:00;0.4;27;9;22;12;420;46
13:00;0.7;24;6;19;10;380;40
14:00;0.4;;9;17;;280;
15:00;0.4;;;24;;;
16:00;0.4;21;10;19;7;370;32
17:00;0.4;23;10;15;5;340;32
18:00;0.4;32;11;14;10;430;48
19:00;0.4;39;11;17;10;510;55
20:00;0.4;53;8;14;18;550;81
21:00;1;37;4;15;4;540;43
22:00;0.7;41;4;21;6;550;51
23:00;1;51;3;31;11;560;68
