CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1;26;4;23;14;590;46
01:00;1;29;5;23;7;500;40
02:00;1;29;2;31;6;410;38
03:00;1;24;2;31;3;340;27
04:00;1;19;2;31;2;310;21
05:00;1;20;5;33;2;380;22
06:00;1;20;4;33;3;370;24
07:00;1;24;2;33;15;500;46
08:00;1.4;29;3;35;17;550;54
09:00;1.1;29;6;35;22;;62
10:00;1;20;1;35;12;490;38
11:00;1;23;6;33;19;510;52
12:00;1;21;7;33;13;510;40
13:00;1;14;1;33;10;450;28
14:00;1;18;2;27;13;470;36
15:00;1;15;8;27;9;380;28
16:00;0.4;14;8;27;6;370;22
17:00;0.4;11;5;19;5;340;17
18:00;0.4;11;6;18;4;400;17
19:00;0.4;17;6;18;5;420;25
20:00;0.7;40;9;18;13;690;59
21:00;1;46;11;18;18;620;73
22:00;1;44;8;18;19;690;72
23:00;1.5;29;5;23;15;610;52
