CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;24.3;47;8;81;0;1480;47
01:00;25.9;50;11;107;1;1030;51
02:00;20.5;62;9;111;8;1380;74
03:00;28;22;6;118;0;580;22
04:00;4.3;34;5;103;4;780;39
05:00;3.1;;;82;;;
06:00;1.9;29;5;64;7;930;40
07:00;2.6;33;5;66;7;800;43
08:00;4.2;33;6;83;6;660;42
09:00;3.9;29;5;76;5;1020;36
10:00;4.2;32;5;95;6;990;40
11:00;6.9;26;7;83;5;630;33
12:00;3.8;16;7;45;2;470;19
13:00;1.1;15;5;38;2;430;18
14:00;1.5;12;5;22;1;550;13
15:00;1.5;9;4;37;0;280;10
16:00;0.4;11;4;29;0;290;11
17:00;0.4;10;2;24;1;290;11
18:00;0.4;8;1;37;0;230;8
19:00;0.4;16;2;26;1;340;18
20:00;;;;;;;
21:00;;;;;;;
22:00;;;;;;;
23:00;;;;;;;
