CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla;Tlenki azotu
00:00;1.23621;25.5933;1.97654;50.5064;34.4656;5.05762;351.451;310.704;33.3648
01:00;1.60221;28.1137;1.7709;57.3125;38.1805;3.22453;377.848;329.91;33.0524
02:00;1.97769;31.3408;1.61555;58.4625;39.413;10.2909;441.813;362.312;47.1315
03:00;2.0853;26.841;1.63553;59.0096;40.8404;12.2147;500.238;396.252;45.5793
04:00;1.48911;23.735;1.94177;55.6311;38.4358;14.6741;430.05;411.249;46.2473
05:00;2.34217;33.6066;1.78569;66.6636;41.3669;28.2667;539.217;432.526;76.9696
06:00;4.23499;29.8258;2.40188;58.3828;38.5312;9.41173;370.758;434.976;44.2573
07:00;4.509;25.8276;3.36722;77.9801;49.0147;7.76465;466.505;434.735;37.7387
08:00;1.14385;33.2867;5.66405;58.6798;30.9632;16.8414;325.139;431.446;59.117
09:00;0.728591;22.2663;5.56419;44.5933;22.1103;7.81938;263.746;417.183;34.2576
10:00;0.36204;10.6161;3.45006;22.3425;11.3412;2.60658;176.174;383.978;14.6265
11:00;0.31081;6.15986;2.7821;18.0122;10.1509;1.1746;151.79;340.422;7.96605
12:00;0.32001;6.05465;3.6165;18.3107;11.0353;1.16698;154.482;305.976;7.84383
13:00;0.756371;5.69861;4.08031;18.6091;11.4575;0.891605;180.818;261.176;7.06375
14:00;0.303594;6.48613;3.64461;22.0047;11.7779;1.09667;190.578;238.654;8.16479
15:00;3.41981;9.39602;3.80735;18.1297;10.8385;1.98515;189.72;204.056;12.4494
16:00;4.29181;12.7958;4.56631;18.3683;10.412;2.63117;243.834;193.893;16.836
17:00;0.361229;13.0876;5.23723;16.9307;10.03;1.64673;248.724;192.015;15.6271
