CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;4.4;20;3;30;19;29;560;63
01:00;4.4;20;2;29;19;26;550;60
02:00;0.7;21;2;22;14;4;500;27
03:00;0.4;15;2;21;13;3;470;19
04:00;0.4;11;2;17;11;3;390;15
05:00;0.4;8;3;15;9;3;330;12
06:00;2.8;18;3;13;9;8;380;30
07:00;3.4;39;2;14;9;20;490;69
08:00;3.4;34;2;16;10;23;500;69
09:00;3.6;39;2;18;12;29;510;83
10:00;3.7;35;3;17;12;15;450;58
11:00;2.2;34;4;15;10;13;460;53
12:00;1.2;28;2;12;8;7;390;38
13:00;1.4;26;3;10;7;7;370;36
14:00;0.7;24;2;10;8;6;360;33
15:00;0.4;17;3;8;7;5;330;25
16:00;0.4;10;3;7;5;2;270;13
17:00;0.4;8;3;7;5;1;260;10
18:00;0.4;11;4;8;6;1;270;13
19:00;0.4;;;10;6;;;
20:00;0.4;17;4;16;10;2;350;20
21:00;0.4;13;1;26;17;2;380;15
22:00;0.7;17;2;24;15;11;440;34
23:00;3.7;20;2;30;19;28;580;62
