CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1.1;27;5;28;4;310;32
01:00;0.9;19;3;17;4;250;24
02:00;0;;6;23;;230;
03:00;0;;5;25;;240;
04:00;0;21;5;20;1;220;21
05:00;0;;6;18;;290;
06:00;0;36;6;17;7;350;48
07:00;0;52;5;20;16;570;77
08:00;0.8;42;7;16;14;500;65
09:00;0.4;28;7;23;8;410;41
10:00;0;28;10;18;9;430;41
11:00;0;35;21;19;11;510;53
12:00;0;30;31;26;6;320;40
13:00;0;28;23;12;4;280;36
14:00;0;35;18;19;8;350;48
15:00;0;26;14;18;5;320;32
16:00;0;28;7;12;0;330;29
17:00;0;42;8;31;3;420;47
18:00;0.2;42;8;28;6;430;52
19:00;0.4;41;7;16;4;380;47
20:00;0;59;7;11;12;510;79
21:00;0.2;63;5;22;9;550;77
22:00;0.9;54;5;24;8;510;67
23:00;0.2;39;5;18;7;;51
