CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;24;5;15;6;5;190;31
01:00;22;4;16;7;3;150;26
02:00;11;4;92;57;6;540;20
03:00;13;4;119;70;10;570;29
04:00;10;3;71;39;6;420;18
05:00;12;4;73;44;7;410;22
06:00;9;3;76;45;13;450;28
07:00;11;3;96;61;17;;37
08:00;50;5;64;31;44;560;117
09:00;39;4;67;20;15;360;62
10:00;15;4;25;7;3;200;20
11:00;14;4;25;7;4;150;19
12:00;17;4;24;6;5;190;23
13:00;15;5;19;5;4;180;21
14:00;19;6;16;4;6;190;28
15:00;;;13;3;;;
16:00;29;5;44;10;10;310;45
17:00;28;4;24;9;9;200;43
18:00;41;3;18;8;12;290;60
19:00;38;4;19;9;12;330;55
20:00;36;4;18;9;10;340;51
21:00;33;5;15;6;6;220;42
22:00;30;6;19;8;6;230;38
23:00;26;8;15;7;6;220;34
