CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;24;1;84;45;46;920;95
01:00;20;1;86;50;32;870;68
02:00;12;2;30;14;26;490;51
03:00;12;2;32;16;32;510;61
04:00;;;29;15;;;
05:00;25;2;26;14;14;380;47
06:00;22;2;32;17;32;470;71
07:00;32;2;29;15;49;710;107
08:00;32;3;29;14;34;580;84
09:00;33;5;32;16;25;540;69
10:00;29;8;28;11;20;450;59
11:00;;8;23;8;;;
12:00;29;14;17;6;12;170;46
13:00;;;16;5;;;
14:00;21;4;13;4;7;200;32
15:00;21;4;12;3;6;170;30
16:00;26;7;15;5;7;180;36
17:00;29;6;14;4;5;290;37
18:00;21;3;23;10;2;250;24
19:00;37;6;14;3;5;280;45
20:00;35;2;;;3;430;40
21:00;15;3;;;2;610;18
22:00;30;1;70;38;12;510;47
23:00;30;1;68;35;32;;79
