CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;3.34109;21.5282;2.34477;68.2482;47.1852;49.6361;957.8;581.074;96.9
01:00;2.77742;16.0315;2.11793;63.9358;44.6576;31.6651;795.359;643.782;64.2
02:00;1.57509;38.2021;3.38364;46.2028;28.4389;8.98573;534.846;491.558;51.9
03:00;0.6;13.7821;2.82874;27.918;19.4491;2.30556;310.564;482.434;17.3
04:00;0.6;6.92665;2.50363;18.7924;14.1827;1.53623;256.372;468.491;9.2
05:00;0.6;7.65572;2.74451;19.1316;14.4408;1.69557;259.032;430.65;10.3
06:00;0.6;15.1844;2.36915;20.9138;14.9691;3.00492;286.526;412.628;19.8
07:00;0.8;19.2182;2.38097;21.2395;15.2455;7.58003;320.635;381.971;30.8
08:00;0.6;11.0067;2.2295;17.8071;13.9423;3.06277;282.565;344.724;15.7
09:00;0.6;8.04045;1.56302;18.7193;14.0539;2.54388;295.06;318.2;11.8
10:00;0.6;9.41037;1.60883;21.0896;15.5193;3.00943;282.203;286.62;14
11:00;0.6;7.80982;1.71449;24.8388;16.7863;1.83725;271.491;281.736;10.5
12:00;0.6;8.32155;1.75144;25.7395;18.1783;2.20823;275.018;284.066;11.6
13:00;0.6;8.5628;1.96202;27.7766;19.4204;2.12856;278.044;286.443;11.8
14:00;0.747225;6.63545;2.12827;31.0168;22.7112;1.80538;282.093;285.889;9.3
15:00;0.6;6.83951;2.24428;31.1508;21.383;1.81854;281.271;280.968;9.5
16:00;0.6;5.80542;3.45384;32.4068;22.8442;1.58854;282.102;280.91;8.2
17:00;0.6;5.97441;3.85653;32.6719;23.015;1.52411;293.7;280.74;8.3
18:00;0.8;8.43367;3.55063;29.4471;19.1795;1.93389;313.065;284.598;11.3
19:00;0.80264;6.61845;3.50999;30.3028;21.1809;1.28164;323.502;291.099;8.6
20:00;0.895536;13.0562;2.98982;74.311;48.4984;2.61108;600.286;331.758;17.1
21:00;1.16316;14.7434;1.81203;86.1817;57.8399;3.08217;681.264;382.16;19.4
22:00;1.7172;31.2531;2.09946;58.4987;38.4752;24.3501;680.717;431.988;68.4
23:00;2.29133;27.7061;2.23098;60.9806;42.1706;42.7271;798.262;496.612;92.6
