CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;6.5;44;5;69;86;1210;175
01:00;5;36;5;41;69;970;140
02:00;2;28;3;33;7;420;38
03:00;2;29;2;36;13;500;48
04:00;2;27;3;49;27;510;66
05:00;2;24;3;58;64;700;121
06:00;2.5;31;4;41;45;680;101
07:00;2.5;45;4;68;63;900;140
08:00;2.5;61;5;44;67;990;163
09:00;2.5;;5;47;;930;
10:00;2;;6;64;;740;
11:00;2;;5;62;;670;
12:00;2;53;7;42;19;470;83
13:00;1;20;4;32;5;260;27
14:00;0.5;;9;25;;240;
15:00;0;37;31;31;2;200;41
16:00;0;33;20;32;3;230;37
17:00;0;14;7;35;0;160;14
18:00;0;24;6;25;1;200;24
19:00;0;34;5;9;0;270;35
20:00;0;53;5;20;17;510;79
21:00;1.1;75;5;32;54;930;158
22:00;3.5;67;5;56;53;930;148
23:00;6.5;62;7;72;114;1260;236
