CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;10;7;55;40;1;370;11
01:00;18;14;77;59;2;420;20
02:00;16;14;63;49;1;400;18
03:00;16;16;60;47;1;420;18
04:00;17;18;59;45;1;390;19
05:00;14;14;58;44;1;400;16
06:00;16;14;58;45;2;400;18
07:00;17;12;60;45;3;420;22
08:00;15;11;61;47;3;430;19
09:00;17;11;61;46;4;420;23
10:00;17;10;57;43;4;480;22
11:00;15;10;55;41;3;430;20
12:00;13;10;53;39;3;;17
13:00;13;9;56;42;3;430;18
14:00;12;10;58;41;3;410;16
15:00;14;12;65;44;3;390;18
16:00;13;10;60;42;2;420;16
17:00;16;15;55;39;2;330;18
18:00;15;13;50;36;2;290;18
19:00;19;22;54;40;2;370;21
20:00;21;25;56;38;3;370;25
21:00;16;13;66;39;3;380;19
22:00;15;10;65;42;2;400;17
23:00;13;9;60;43;2;420;15
