CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;40;2;30;24;8;460;51
01:00;36;3;30;23;4;520;42
02:00;36;3;41;28;6;510;45
03:00;28;3;42;27;6;520;37
04:00;11;4;44;22;2;400;14
05:00;13;6;34;16;2;350;16
06:00;20;11;26;11;4;350;25
07:00;27;6;21;9;8;430;38
08:00;26;6;22;9;6;440;34
09:00;28;6;20;8;8;380;40
10:00;25;6;17;10;8;380;37
11:00;21;3;18;10;8;370;33
12:00;23;3;21;12;7;380;35
13:00;24;6;24;15;7;390;33
14:00;26;5;17;10;8;420;37
15:00;30;6;16;12;9;400;42
16:00;25;5;17;11;7;390;36
17:00;27;3;18;10;8;400;40
18:00;36;7;23;14;15;430;59
19:00;39;7;22;14;12;460;56
20:00;37;6;21;14;7;420;47
21:00;47;4;24;16;8;460;58
22:00;25;2;29;22;2;430;28
23:00;44;2;31;22;14;520;65
