CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;26;8;68;48;1;570;28
01:00;60;25;151;117;18;1470;87
02:00;44;17;134;104;11;1300;61
03:00;41;8;135;106;20;1340;71
04:00;39;7;115;92;26;1220;78
05:00;21;9;38;29;2;520;23
06:00;25;10;28;19;3;440;29
07:00;20;8;27;17;2;400;23
08:00;11;9;17;8;1;330;13
09:00;9;10;15;6;2;290;12
10:00;6;7;7;3;1;270;7
11:00;5;5;10;5;1;280;6
12:00;6;4;11;4;1;290;7
13:00;9;4;12;5;2;300;11
14:00;7;3;9;5;1;290;7
15:00;8;4;10;4;2;290;9
16:00;9;2;12;5;2;310;12
17:00;9;3;13;5;1;310;9
18:00;25;4;28;11;10;410;41
19:00;79;5;85;32;59;930;168
20:00;63;7;104;63;15;880;86
21:00;39;17;65;42;5;770;45
22:00;22;13;47;33;1;590;24
23:00;23;9;61;43;1;530;25
