CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;6.6;31;4;117;83;61;1030;125
01:00;4.9;24;5;151;106;42;960;89
02:00;3.9;21;2;53;37;32;660;70
03:00;3.1;18;2;43;30;29;640;63
04:00;2.8;18;3;41;29;25;550;57
05:00;2.1;17;3;38;27;25;510;55
06:00;2.1;16;3;39;27;23;510;51
07:00;2.1;15;2;47;30;58;590;105
08:00;2.4;24;5;64;39;186;1400;308
09:00;4.5;36;3;58;34;139;1160;248
10:00;4.2;57;3;64;37;95;1150;204
11:00;3.9;53;8;52;29;38;770;112
12:00;2;33;31;39;23;10;450;49
13:00;1.6;22;25;40;20;5;330;30
14:00;1;18;15;38;19;3;310;24
15:00;0.8;11;9;23;12;0;260;12
16:00;0.4;9;4;28;16;0;290;10
17:00;0.4;9;5;37;20;0;;10
18:00;0.4;8;3;24;14;0;230;8
19:00;1;36;7;157;88;0;880;37
20:00;23.9;30;6;86;49;0;490;30
21:00;10.7;64;5;167;103;106;1470;228
22:00;14.1;46;14;271;194;89;1480;184
23:00;12.9;42;5;109;75;90;1290;181
