CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;27;5;37;23;1;460;28
01:00;14;4;24;16;0;430;14
02:00;59;8;167;60;15;1200;81
03:00;20;6;39;20;1;460;21
04:00;17;4;27;15;1;340;18
05:00;27;3;45;25;4;450;32
06:00;36;4;60;35;12;950;53
07:00;49;8;91;47;29;1150;93
08:00;51;14;151;77;39;1350;109
09:00;34;16;80;48;14;1040;54
10:00;36;20;85;52;16;1240;59
11:00;40;20;105;54;18;1390;67
12:00;15;15;39;15;3;470;19
13:00;10;10;25;10;1;280;11
14:00;9;6;22;5;1;270;11
15:00;16;7;35;15;3;570;19
16:00;;;20;10;;;
17:00;25;5;53;27;3;610;30
18:00;22;5;54;29;1;610;24
19:00;34;5;44;25;3;;38
20:00;9;5;24;15;0;600;9
21:00;36;5;50;29;3;890;39
22:00;23;5;33;18;1;1000;24
23:00;23;5;32;19;1;440;24
