CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;4.5;41;21;70;55;6;1040;797.5;49
01:00;3.8;19;16;;;2;660;1336.25;22
02:00;3.2;13;18;;;1;580;1205;15
03:00;2.3;12;19;;;1;510;1038.75;13
04:00;1.8;14;20;;;1;540;905;15
05:00;3.4;14;22;;;1;450;743.75;16
06:00;1.4;18;29;;;1;420;611.25;19
07:00;1.2;25;23;;;2;420;535;27
08:00;1.2;22;22;;;1;370;493.75;25
09:00;1;19;22;;;2;390;460;22
10:00;1.1;14;22;;;3;430;441.25;18
11:00;1.3;14;21;;;3;470;436.25;19
12:00;1.6;13;22;;;4;460;426.25;19
13:00;1.5;;22;;;;;422.857;
14:00;1.5;17;19;19;12;3;480;431.429;21
15:00;1.5;23;19;24;14;4;500;442.857;28
16:00;1.5;38;19;33;19;6;570;471.429;47
17:00;1.8;22;18;27;22;2;540;492.857;24
18:00;2.1;21;18;32;26;1;560;511.429;23
19:00;2.2;21;19;33;26;1;570;525.714;23
20:00;2.6;28;19;34;27;10;650;552.857;42
21:00;2.6;54;19;42;34;54;1010;610;137
22:00;3.6;51;21;69;55;24;1070;683.75;87
23:00;4.8;40;20;63;51;9;940;738.75;54
