CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;53;3;48;26;8;390;65
01:00;21;3;31;18;2;220;23
02:00;35;1;61;43;32;520;84
03:00;40;1;73;56;10;410;54
04:00;30;2;72;56;4;360;36
05:00;30;1;72;56;7;370;40
06:00;37;1;78;59;25;520;76
07:00;40;3;73;55;28;480;83
08:00;49;4;66;46;32;510;98
09:00;51;8;59;36;26;470;91
10:00;44;12;49;26;18;380;71
11:00;41;44;29;13;12;260;59
12:00;25;15;23;7;5;230;33
13:00;26;17;16;5;5;180;33
14:00;24;16;14;5;4;180;30
15:00;21;6;17;5;3;200;25
16:00;25;5;12;5;4;190;30
17:00;35;6;9;5;8;230;47
18:00;41;3;10;5;9;250;54
19:00;38;2;16;5;6;210;48
20:00;52;2;18;5;8;240;64
21:00;69;2;27;7;4;340;76
22:00;54;3;100;61;4;470;59
23:00;52;2;65;36;6;510;61
