CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.4;12;3;15;9;1;260;13
01:00;0.4;8;3;22;14;0;250;8
02:00;2.9;24;3;46;24;27;520;64
03:00;2.6;26;2;45;22;24;570;62
04:00;2.7;22;2;41;20;25;530;60
05:00;2.8;24;3;42;22;26;550;63
06:00;3.1;27;3;48;24;38;530;84
07:00;2.4;23;3;23;12;12;350;41
08:00;0.4;27;2;15;7;12;340;44
09:00;2.6;29;3;33;16;12;;47
10:00;2;26;3;18;8;14;480;47
11:00;0.4;18;2;10;3;5;350;26
12:00;0.4;15;3;11;3;4;470;20
13:00;0.4;27;3;15;7;13;460;46
14:00;0.4;29;3;14;6;18;450;56
15:00;0.4;29;3;27;14;14;460;49
16:00;0.4;29;4;27;13;14;460;50
17:00;0.4;28;3;26;13;12;460;46
18:00;0.4;31;5;26;12;11;470;48
19:00;0.4;27;4;16;7;10;490;41
20:00;0.4;24;3;16;7;7;340;34
21:00;0.4;24;3;17;9;5;400;32
22:00;0.4;20;3;16;8;4;400;27
23:00;0.4;15;3;14;7;2;370;17
