CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;26;4;42;23;6;530;35
01:00;19;4;34;19;4;320;25
02:00;20;3;62;32;13;470;40
03:00;15;3;51;28;4;320;22
04:00;19;4;57;30;6;340;28
05:00;15;3;54;31;4;350;20
06:00;26;4;84;43;8;780;39
07:00;29;5;73;28;8;440;40
08:00;18;5;35;17;5;270;25
09:00;19;5;36;18;5;;26
10:00;19;5;36;16;5;320;25
11:00;24;5;35;14;8;360;37
12:00;13;4;22;7;3;250;17
13:00;7;4;13;3;2;220;9
14:00;6;5;20;6;1;220;8
15:00;;;25;10;;;
16:00;28;5;26;8;12;340;46
17:00;27;5;23;7;11;350;43
18:00;11;4;32;10;2;250;14
19:00;10;5;32;12;2;280;13
20:00;14;5;39;17;2;380;18
21:00;15;5;39;18;3;400;19
22:00;21;5;39;19;4;370;27
23:00;27;5;50;26;10;610;44
