CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.4;8;2;28;21;2;330;11
01:00;0.4;11;2;25;20;2;350;14
02:00;0.4;16;2;23;16;3;430;19
03:00;0.4;14;2;23;17;3;420;18
04:00;0.4;13;2;24;18;3;400;17
05:00;0.4;11;1;22;17;3;350;15
06:00;0.4;28;1;22;17;10;450;42
07:00;0.4;37;2;20;17;17;570;62
08:00;0.4;41;2;22;17;22;590;74
09:00;0.4;44;2;17;14;26;590;82
10:00;0.4;20;2;11;9;5;370;28
11:00;0.4;16;1;11;8;5;360;22
12:00;0.4;16;1;17;9;6;370;26
13:00;0.4;11;2;19;11;4;350;16
14:00;0.4;8;2;18;14;3;340;12
15:00;0.4;9;2;18;14;3;340;12
16:00;0.4;6;2;18;13;2;330;9
17:00;0.4;7;3;19;14;2;340;9
18:00;0.4;6;3;18;14;2;310;8
19:00;0.4;9;2;18;12;1;320;11
20:00;0.4;29;2;17;14;4;380;34
21:00;0.4;17;2;19;15;3;360;20
22:00;0.4;13;2;25;19;2;340;15
23:00;0.4;16;1;32;23;2;370;19
