CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;36;3;35;25;4;700;41
01:00;28;2;39;27;5;590;35
02:00;27;6;56;25;3;910;30
03:00;17;4;33;22;2;790;21
04:00;21;3;32;23;4;780;27
05:00;24;2;32;22;4;680;29
06:00;19;2;42;31;9;670;32
07:00;27;4;76;53;11;610;44
08:00;40;24;102;46;13;1650;60
09:00;36;18;57;27;11;960;52
10:00;54;14;74;27;15;920;76
11:00;44;15;54;22;8;720;56
12:00;20;10;40;17;3;550;24
13:00;12;7;33;15;2;460;14
14:00;8;4;32;11;1;380;9
15:00;6;3;28;11;1;350;7
16:00;9;3;33;14;1;400;10
17:00;13;4;45;23;2;450;15
18:00;19;4;52;19;2;450;22
19:00;22;7;47;19;2;820;25
20:00;12;3;32;17;1;420;14
21:00;13;3;30;17;1;450;14
22:00;36;3;40;20;3;580;41
23:00;49;2;40;25;5;700;57
