CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;5.2;23;26;91;66;1;610;24
01:00;4;40;12;85;60;8;690;52
02:00;4.9;29;13;74;53;4;590;34
03:00;3.5;18;12;62;46;1;640;20
04:00;3.3;21;13;66;47;2;;23
05:00;4;44;15;86;57;11;930;59
06:00;3.8;28;14;75;49;4;950;34
07:00;3.2;27;14;76;51;2;880;30
08:00;4.3;46;19;99;62;20;930;75
09:00;5.3;53;25;116;70;22;1260;86
10:00;13.8;45;39;129;79;21;1930;77
11:00;9.6;43;40;106;70;27;1110;83
12:00;5.4;29;35;88;60;12;720;47
13:00;4.7;34;31;81;55;14;740;56
14:00;4.5;25;38;73;50;6;820;34
15:00;4;31;36;64;43;7;310;40
16:00;3.9;19;28;75;51;2;400;22
17:00;5.5;23;21;74;51;3;500;27
18:00;4.2;32;26;84;55;3;860;37
19:00;4.4;;;87;58;;;
20:00;4.2;55;26;92;60;16;600;79
21:00;5.3;59;37;97;67;18;570;87
22:00;5.3;44;33;97;69;11;840;60
23:00;5.2;27;32;97;70;2;890;29
