CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;10.6;28;4;106;85;77;790;146
01:00;10.7;31;5;98;69;26;430;71
02:00;0.8;15;6;13;9;1;280;16
03:00;0.5;23;5;14;9;3;220;28
04:00;0.4;32;5;16;10;13;180;52
05:00;0.4;24;7;18;11;3;170;28
06:00;0.8;41;7;21;14;17;290;68
07:00;1.6;50;8;25;15;33;340;99
08:00;2.4;50;11;33;18;40;450;111
09:00;2.6;50;14;32;19;38;360;106
10:00;1.7;;;25;14;;;
11:00;1.2;;;22;12;;;
12:00;0.9;26;10;24;13;14;350;47
13:00;1.2;24;8;22;12;12;340;41
14:00;0.9;26;10;26;15;13;330;46
15:00;1.1;26;12;24;14;16;;49
16:00;1.2;24;7;25;15;11;480;40
17:00;1.7;35;7;29;17;16;500;60
18:00;1.5;46;8;40;26;15;470;68
19:00;2.4;30;5;116;96;2;260;33
20:00;5;42;4;120;101;67;600;144
21:00;7;42;4;104;85;128;870;236
22:00;12.5;34;3;148;120;192;1520;327
23:00;13;29;4;125;102;131;1080;228
