CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.4;10;2;24;2;190;12
01:00;0.4;12;3;24;2;200;15
02:00;;30;4;27;3;410;35
03:00;;18;5;24;3;310;22
04:00;;19;2;24;5;290;27
05:00;;13;5;24;2;280;15
06:00;;31;4;29;14;500;52
07:00;;38;5;29;30;660;84
08:00;;40;5;29;19;720;69
09:00;;36;7;38;21;720;67
10:00;;42;7;38;29;750;86
11:00;;25;9;38;17;470;51
12:00;;20;14;37;11;;37
13:00;;17;13;37;9;370;30
14:00;;16;11;37;8;330;28
15:00;;20;11;26;8;360;33
16:00;;19;6;26;9;390;33
17:00;;21;9;26;8;380;33
18:00;;22;12;29;7;370;33
19:00;;21;11;29;6;360;29
20:00;;13;6;29;2;290;16
21:00;;9;5;29;1;270;12
22:00;;8;4;29;1;200;10
23:00;0.4;11;3;29;1;200;13
