CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;5;20;15;123;87;122;1520;205
01:00;5.1;14;12;102;74;70;1280;121
02:00;1.3;22;4;28;21;4;440;27
03:00;0.3;19;5;31;23;4;440;25
04:00;0.8;20;4;35;26;6;480;27
05:00;1.8;20;5;38;28;5;510;27
06:00;0.5;27;6;38;28;19;590;56
07:00;0.3;35;6;36;26;47;790;106
08:00;0.3;42;7;37;24;57;760;129
09:00;3.4;46;8;43;24;76;680;161
10:00;3.4;43;9;40;24;60;660;135
11:00;2.1;32;11;33;19;30;490;77
12:00;1.5;25;11;26;16;17;380;50
13:00;1.8;23;8;22;14;14;340;45
14:00;2.1;30;12;22;14;13;370;51
15:00;1.7;41;11;28;17;19;440;70
16:00;2.6;47;10;29;17;27;480;88
17:00;1;58;10;35;19;43;610;124
18:00;3.1;56;11;76;41;68;750;160
19:00;3.1;38;17;228;164;45;960;107
20:00;2.3;32;13;151;107;73;1080;143
21:00;3.1;32;10;111;75;110;1120;199
22:00;1.8;26;12;116;80;131;1290;226
23:00;4.2;23;17;145;103;133;1580;225
