CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;1.27964;40.7537;3.19496;70.0894;54.021;31.9058;907.23;576.147;89.6759
01:00;1.80252;16.5684;5.83205;41.7769;34.2889;1.7798;495.335;551.336;19.2968
02:00;1.58922;7.14396;5.88673;30.8563;25.5695;0.54187;392.64;542.131;7.95945
03:00;1.4128;7.70202;6.40469;28.7669;24.0443;0.481827;382.341;520.443;8.4425
04:00;1.33974;9.14661;7.35786;29.6181;24.396;0.375825;396.29;487.341;9.7291
05:00;1.70591;17.5476;11.9767;50.0737;37.6204;0.844309;570.007;483.797;18.865
06:00;2.85844;32.3771;10.6577;60.2262;45.6676;9.29111;732.51;505.009;46.6196
07:00;2.54567;10.8168;10.9592;22.6419;18.3321;0.871365;383.553;490.556;12.1592
08:00;2.16027;26.9824;10.8838;29.7536;22.1747;9.52906;459.472;476.519;41.6124
09:00;1.91273;15.7427;12.7865;23.4781;18.914;1.6497;393.223;463.755;18.2785
10:00;1.7428;14.1754;13.4751;28.0157;19.3128;2.87429;406.846;465.53;18.5756
11:00;1.58609;10.5003;12.9897;27.7929;18.0048;1.37506;360.798;462.837;12.6211
12:00;1.45822;13.8697;10.6282;24.6723;12.9883;2.3717;350.654;457.133;17.5096
13:00;1.2069;30.3449;8.9243;28.8466;7.94931;9.9564;345.743;429.1;45.6245
14:00;0.9666;14.6266;4.58998;19.3824;5.33558;4.63072;290.363;373.832;21.7314
15:00;0.851256;20.8403;5.54314;14.4474;6.86917;7.62472;366.63;371.716;32.5169
16:00;0.773496;23.6629;6.11948;10.58;6.34183;6.29822;343.185;357.18;33.3233
17:00;0.731808;22.1838;4.91361;22.8629;16.5832;5.73041;395.517;357.467;30.9598
18:00;0.71928;25.8622;4.91287;29.8677;21.9476;6.53765;425.97;359.857;35.8858
19:00;0.745632;26.622;4.13334;25.3577;18.6086;6.55989;418.943;367.126;36.6887
20:00;0.784512;32.1118;4.61806;29.7418;22.5124;9.02017;477.365;382.964;45.9478
21:00;0.841428;35.2425;4.78357;35.8899;27.0016;8.80854;540.785;407.345;48.7524
22:00;0.92583;43.7071;4.71707;45.4461;33.5858;18.3446;707.792;459.523;71.8311
23:00;1.08292;39.6234;3.93754;57.0134;44.7127;11.7614;735.578;505.642;57.6546
