CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.8;16;20;10;2;310;19
01:00;1.3;19;42;31;1;330;20
02:00;0.8;9;19;25;0;270;10
03:00;0.8;6;7;12;0;240;5
04:00;0.8;7;6;5;0;290;6
05:00;0.8;12;9;7;1;;13
06:00;0.8;15;9;5;4;270;20
07:00;0.8;16;7;5;4;320;22
08:00;0.8;17;8;17;4;410;23
09:00;0.8;20;11;13;5;490;28
10:00;0.8;19;11;10;8;480;31
11:00;0.8;18;10;17;9;500;32
12:00;0.8;21;13;21;9;490;35
13:00;0.8;23;15;9;12;530;41
14:00;1.2;26;18;5;14;530;47
15:00;1.9;33;19;21;14;630;54
16:00;1.9;35;16;29;9;500;48
17:00;1.5;43;18;23;13;740;63
18:00;2.4;35;20;31;12;670;53
19:00;1.8;17;11;17;5;380;24
20:00;0.8;16;10;24;4;310;22
21:00;0.8;12;8;19;3;270;17
22:00;0.8;9;8;16;2;220;13
23:00;0.8;17;13;16;3;310;22
