CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;16.1;21;7;206;109;2110;187
01:00;13.6;21;7;173;89;1620;157
02:00;11;13;5;132;49;1380;87
03:00;9.5;11;5;123;37;;68
04:00;8;10;5;114;39;1500;69
05:00;7;14;6;98;89;2010;150
06:00;9.4;19;7;113;126;1880;211
07:00;8.1;23;6;107;117;1630;202
08:00;7.5;37;7;137;203;2140;347
09:00;11.4;63;9;183;199;2420;367
10:00;11.6;53;21;203;45;1750;122
11:00;16.9;42;14;200;19;1000;71
12:00;5.8;21;8;123;6;510;30
13:00;1.1;15;6;55;4;410;20
14:00;0.4;16;5;31;2;470;18
15:00;0.4;25;5;27;3;660;29
16:00;1.4;27;5;60;3;540;31
17:00;0.8;64;5;64;32;1470;112
18:00;10;71;9;336;230;2790;423
19:00;13.8;60;9;284;234;2750;417
20:00;13.9;50;10;283;263;3430;452
21:00;22.2;41;10;299;272;3480;457
22:00;22.7;31;8;276;177;2650;301
23:00;17.6;23;8;231;148;2370;250
