CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;1.61431;26.7815;11.4924;43.2513;35.9444;5.65341;483.653;470.113;35.4447
01:00;0.870199;15.8988;10.6464;16.0012;13.4998;3.75777;353.15;549.872;21.6828
02:00;0.828026;20.451;14.1568;16.318;13.2467;4.3981;334.478;515.997;27.1981
03:00;0.832333;24.479;12.4965;14.9544;12.0648;5.1179;349.351;468.946;32.3297
04:00;0.907672;33.3037;9.5129;16.1556;12.9353;14.211;396.242;428.582;55.1114
05:00;1.09726;39.0342;9.1087;17.4094;13.5898;40.1461;476.945;421.445;100.622
06:00;2.58424;48.4457;8.0713;23.6849;18.6156;129.487;1032.63;483.898;247.119
07:00;3.68047;50.4272;8.0366;29.6479;21.4129;177.098;1139.68;562.59;322.081
08:00;3.58282;58.9656;8.511;42.0583;30.0401;319.106;1746.21;728.586;548.509
09:00;4.04874;59.1712;8.8834;54.2017;36.6063;327.467;1502.41;872.243;561.478
10:00;2.25965;65.1871;11.103;39.3299;26.419;175.273;1094.94;967.301;334.095
11:00;1.56182;62.6284;14.38;39.0105;19.5617;72.3354;732.636;1015.21;173.77
12:00;1.01871;40.3096;12.1286;33.4636;16.7836;23.3075;487.022;1026.56;76.0688
13:00;0.663188;27.2571;10.0072;24.3911;10.5741;13.9124;321.488;1007.13;48.6067
14:00;0.697401;26.1055;8.2376;19.2394;8.37252;11.1478;284.736;913.64;43.2072
15:00;0.837373;30.785;7.9014;20.8413;9.6566;14.6225;341.355;813.85;53.2186
16:00;0.868151;34.5259;7.2563;20.6177;11.622;13.4188;337.808;637.799;55.1093
17:00;1.31441;36.4283;7.5083;24.9106;15.2641;13.072;379.33;497.414;56.4819
18:00;1.67233;43.6552;7.9405;34.1758;23.1169;14.4915;449.968;416.793;65.8933
19:00;1.8771;38.81;9.0784;44.4783;33.1075;12.6034;477.867;384.947;58.1541
20:00;1.77626;41.4377;9.1331;44.2789;33.712;13.1881;533.855;390.801;61.6565
21:00;1.67395;30.6308;10.3131;42.1055;33.5269;7.88901;496.879;412.725;42.7385
22:00;1.49559;24.6766;11.748;39.1542;32.3898;6.07324;470.903;435.996;33.9945
23:00;1.59955;27.0875;12.6657;39.5675;31.0576;7.02338;468.45;451.883;37.8673
