CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;34;3;81;44;9;650;47
01:00;34;1;54;28;14;590;55
02:00;;4;41;14;;220;
03:00;;4;42;17;;220;
04:00;;5;33;16;;;
05:00;;5;33;16;;210;
06:00;;5;36;19;;290;
07:00;;5;37;19;;450;
08:00;;6;37;19;;310;
09:00;;8;37;16;;330;
10:00;;10;34;13;;230;
11:00;26;10;27;8;6;210;35
12:00;21;9;26;8;5;230;29
13:00;15;7;24;5;3;180;19
14:00;9;3;13;3;3;160;14
15:00;8;2;12;3;2;160;12
16:00;7;2;14;3;2;140;9
17:00;6;2;13;3;2;150;9
18:00;6;2;12;3;2;140;8
19:00;6;3;14;3;2;130;8
20:00;7;7;29;8;2;180;9
21:00;10;5;47;24;2;250;12
22:00;21;3;72;40;3;340;25
23:00;26;4;112;67;2;420;29
