CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;52;3;118;88;66;1350;153
01:00;12;6;30;23;2;390;14
02:00;11;7;27;21;1;370;12
03:00;7;7;11;7;0;310;7
04:00;8;7;7;3;1;280;8
05:00;13;6;6;3;1;290;15
06:00;26;5;10;3;3;360;30
07:00;39;5;16;4;9;520;54
08:00;52;7;19;3;26;670;92
09:00;44;8;16;4;24;520;81
10:00;28;11;14;5;12;430;46
11:00;19;16;11;4;7;340;28
12:00;11;6;9;3;3;300;15
13:00;17;8;11;3;6;340;24
14:00;27;11;19;7;9;490;40
15:00;39;13;26;11;12;550;57
16:00;39;11;28;14;12;540;58
17:00;46;12;39;22;16;560;70
18:00;51;11;43;26;13;570;71
19:00;72;8;58;35;29;740;117
20:00;77;8;77;49;37;910;133
21:00;74;7;118;71;69;1160;180
22:00;68;4;145;88;111;1440;237
23:00;59;4;140;99;85;1510;188
