CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;41;17;165;144;132;1260;244
01:00;13;12;18;12;2;160;15
02:00;12;12;18;12;1;;14
03:00;11;11;21;10;1;170;13
04:00;11;10;13;9;2;180;13
05:00;12;11;13;8;2;190;15
06:00;17;11;13;9;6;230;25
07:00;22;11;17;11;9;300;36
08:00;31;12;21;14;15;390;54
09:00;35;15;24;15;18;400;62
10:00;33;16;24;15;15;320;55
11:00;32;15;21;12;12;270;50
12:00;29;15;24;13;12;210;48
13:00;25;13;15;6;9;180;37
14:00;26;11;19;8;10;170;41
15:00;34;14;23;13;13;190;54
16:00;47;12;25;13;21;290;79
17:00;65;13;44;29;45;550;133
18:00;69;17;77;56;66;680;170
19:00;68;21;100;79;76;760;183
20:00;60;24;104;87;48;820;133
21:00;52;22;141;123;35;890;104
22:00;45;14;133;111;82;1050;170
23:00;49;16;154;131;188;1440;335
