CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1.8;23;3;36;23;2;730;25
01:00;1.7;17;2;32;20;2;650;19
02:00;3;16;3;33;20;4;580;21
03:00;1.7;13;2;34;21;3;500;18
04:00;1.7;13;3;35;22;3;490;18
05:00;2;11;2;36;22;5;490;19
06:00;2.8;10;2;37;22;10;490;25
07:00;2.6;7;3;36;22;3;430;12
08:00;2.7;11;3;50;34;7;650;22
09:00;3.6;17;8;49;29;8;890;28
10:00;2.6;19;13;40;23;6;940;28
11:00;0.5;5;9;20;12;1;400;6
12:00;1.1;9;13;26;14;2;530;12
13:00;0.5;4;5;17;11;1;350;5
14:00;0.5;3;4;12;7;0;310;3
15:00;;3;3;12;7;0;330;3
16:00;0.8;;;;;;;
17:00;0.8;4;;15;8;1;310;5
18:00;1.2;5;;20;11;0;310;5
19:00;1.2;4;;21;11;0;290;4
20:00;1.5;16;;;;0;400;16
21:00;1.8;24;5;;;1;710;25
22:00;2.3;26;8;37;23;2;750;29
23:00;1.7;15;4;27;17;1;350;16
