CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1.3;20;3;32;3;330;25
01:00;0.7;17;2;15;5;300;24
02:00;0.4;10;4;31;1;240;12
03:00;0.4;10;5;40;2;280;13
04:00;0.4;15;7;21;2;240;18
05:00;0.4;16;6;22;1;260;18
06:00;0.4;29;7;17;7;400;40
07:00;0.7;33;7;21;10;420;48
08:00;0.9;34;11;26;12;440;53
09:00;0.9;30;13;18;14;440;52
10:00;0.9;30;25;19;12;460;49
11:00;0.9;27;37;19;13;390;47
12:00;1;22;15;17;8;440;33
13:00;2.6;16;7;27;6;420;26
14:00;0.7;20;4;29;7;380;30
15:00;0.7;19;3;14;7;400;30
16:00;0.9;20;4;16;6;420;30
17:00;0.9;24;5;24;8;460;36
18:00;0.9;25;5;24;9;420;39
19:00;0.9;24;6;15;9;420;38
20:00;0.9;26;4;9;6;430;35
21:00;0.9;47;4;21;12;;66
22:00;2.2;56;4;33;17;850;82
23:00;2.2;36;;29;10;;53
