CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;42;27;92;55;5;750;48
01:00;28;19;67;47;4;490;33
02:00;27;17;74;53;3;500;32
03:00;29;23;85;62;3;570;33
04:00;34;26;100;73;5;680;40
05:00;31;12;102;73;7;750;41
06:00;25;7;106;77;7;850;36
07:00;23;6;114;83;11;850;38
08:00;29;7;105;74;40;940;89
09:00;20;8;46;33;8;450;31
10:00;8;8;28;16;2;260;11
11:00;14;20;49;28;5;570;21
12:00;18;23;42;24;6;460;26
13:00;20;28;34;17;6;340;29
14:00;13;20;25;12;3;270;17
15:00;9;13;17;8;2;220;11
16:00;8;11;15;9;1;200;10
17:00;8;9;13;7;1;210;9
18:00;10;8;21;11;1;210;11
19:00;12;9;45;27;1;;14
20:00;29;25;67;35;2;760;32
21:00;27;22;61;35;2;630;29
22:00;26;16;72;42;2;390;28
23:00;29;19;91;50;3;550;33
